"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",12197,1825,9930,386,35,56,212225
"Aomori","青森県",390,39,345,6,2,0,8660
"Iwate","岩手県",335,113,204,18,3,0,12971
"Miyagi","宮城県",1753,360,1381,12,4,0,23759
"Akita","秋田県",95,4,90,1,0,0,3878
"Yamagata","山形県",302,108,192,2,2,0,9487
"Fukushima","福島県",732,170,552,10,5,0,49610
"Ibaraki","茨城県",2133,255,1844,34,11,0,18137
"Tochigi","栃木県",1022,267,755,3,10,3,66091
"Gunma","群馬県",1933,396,1471,30,6,36,46260
"Saitama","埼玉県",11675,2090,9408,177,40,0,281001
"Chiba","千葉県",9055,1228,7721,106,17,0,204487
"Tokyo","東京都",51446,6078,44802,566,66,0,901556
"Kanagawa","神奈川県",16852,1880,14735,237,51,0,311376
"Niigata","新潟県",440,68,372,3,0,3,25739
"Toyama","富山県",492,26,440,26,1,0,19756
"Ishikawa","石川県",960,80,835,50,0,5,26887
"Fukui","福井県",337,13,313,11,2,0,17490
"Yamanashi","山梨県",467,35,422,10,1,0,14278
"Nagano","長野県",1046,140,861,10,6,35,40462
"Gifu","岐阜県",1731,348,1360,23,6,0,56477
"Shizuoka","静岡県",2354,601,1725,28,11,0,74303
"Aichi","愛知県",13967,2228,11581,158,36,0,170726
"Mie","三重県",1144,177,946,15,4,6,26913
"Shiga","滋賀県",924,77,836,11,1,0,33175
"Kyoto","京都府",3559,609,2922,43,8,15,79776
"Osaka","大阪府",27037,3696,22846,479,158,16,412580
"Hyogo","兵庫県",8100,855,7115,130,44,0,122507
"Nara","奈良県",1654,244,1390,20,9,0,41712
"Wakayama","和歌山県",578,32,528,7,6,11,15724
"Tottori","鳥取県",69,7,61,0,1,1,21076
"Shimane","島根県",181,18,163,0,1,0,8556
"Okayama","岡山県",1082,204,642,12,3,224,27231
"Hiroshima","広島県",2203,295,1157,13,10,738,56843
"Yamaguchi","山口県",464,56,402,2,5,4,24734
"Tokushima","徳島県",191,3,178,9,0,1,14274
"Kagawa","香川県",208,24,181,3,0,0,20585
"Ehime","愛媛県",375,45,319,11,3,0,10863
"Kochi","高知県",501,173,323,5,1,0,5271
"Fukuoka","福岡県",7366,1042,6210,114,13,0,239470
"Saga","佐賀県",409,42,369,3,1,5,13371
"Nagasaki","長崎県",352,79,277,3,2,7,33005
"Kumamoto","熊本県",1414,172,1128,13,4,101,29926
"Oita","大分県",574,100,469,5,5,0,37251
"Miyazaki","宮崎県",666,84,582,4,2,4,11569
"Kagoshima","鹿児島県",875,136,739,13,1,13,33826
"Okinawa","沖縄県",4968,294,4602,77,6,5,83657
