"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1975,108,1760,107,1,0,53428
"Aomori","青森県",35,2,32,1,0,0,2282
"Iwate","岩手県",23,0,23,0,0,0,3860
"Miyagi","宮城県",369,73,294,2,1,0,9794
"Akita","秋田県",53,2,51,0,0,0,1964
"Yamagata","山形県",78,2,76,1,1,1,5038
"Fukushima","福島県",226,38,186,2,1,0,18477
"Ibaraki","茨城県",629,33,579,17,5,0,12026
"Tochigi","栃木県",402,61,316,1,1,24,27987
"Gunma","群馬県",683,130,521,19,0,13,19079
"Saitama","埼玉県",4462,284,4078,100,6,0,131459
"Chiba","千葉県",3669,331,3262,68,6,8,75232
"Tokyo","東京都",24394,2349,21654,391,30,0,411359
"Kanagawa","神奈川県",6441,635,5671,135,24,0,138519
"Niigata","新潟県",165,21,144,0,1,0,14620
"Toyama","富山県",410,5,380,25,0,0,11364
"Ishikawa","石川県",760,69,646,45,0,0,11863
"Fukui","福井県",244,9,223,10,2,2,9514
"Yamanashi","山梨県",180,7,168,5,2,0,10263
"Nagano","長野県",303,10,298,1,0,6,17873
"Gifu","岐阜県",600,18,572,10,1,0,21255
"Shizuoka","静岡県",517,22,494,1,1,0,31367
"Aichi","愛知県",5122,408,4633,81,16,0,69521
"Mie","三重県",475,76,393,5,5,1,11898
"Shiga","滋賀県",479,20,451,8,0,0,11256
"Kyoto","京都府",1659,80,1554,25,1,0,38110
"Osaka","大阪府",10166,753,9210,194,29,9,171268
"Hyogo","兵庫県",2602,121,2424,57,9,0,53104
"Nara","奈良県",556,18,529,9,1,0,19076
"Wakayama","和歌山県",237,3,227,4,0,3,9039
"Tottori","鳥取県",36,13,23,0,0,0,5355
"Shimane","島根県",137,0,137,0,0,0,5313
"Okayama","岡山県",148,1,146,"-","-",1,7861
"Hiroshima","広島県",479,12,464,3,0,0,19573
"Yamaguchi","山口県",195,9,184,1,1,1,8960
"Tokushima","徳島県",147,28,112,9,0,2,6786
"Kagawa","香川県",93,9,82,2,0,0,10106
"Ehime","愛媛県",114,0,108,6,0,0,3973
"Kochi","高知県",137,1,132,4,0,0,3405
"Fukuoka","福岡県",5004,179,4734,91,12,0,46615
"Saga","佐賀県",244,2,244,0,0,2,5698
"Nagasaki","長崎県",236,3,227,3,0,3,17306
"Kumamoto","熊本県",571,14,549,8,0,0,16086
"Oita","大分県",158,5,151,2,0,0,15655
"Miyazaki","宮崎県",344,4,340,1,0,1,8455
"Kagoshima","鹿児島県",377,7,370,12,0,12,17562
"Okinawa","沖縄県",2364,150,2173,45,8,4,36499
